Id: 100, Layer: Walls, Object Type: LwPolyline
242.948429235278,431.647978169832
242.948429235278,434.647978169832
331.685650401942,434.647978169832
331.685650401942,356.147978169832
242.948429235278,356.147978169832
242.948429235278,397.647978169832
239.448429235278,397.647978169832
239.448429235278,344.272978169833
242.948429235278,344.272978169833
242.948429235278,350.647978169832
266.527502957499,350.647978169832
266.527502957499,277.897978169833
242.948429235278,277.897978169834
242.948429235277,284.272978169833
239.448429235278,284.272978169833
239.448429235278,272.397978169832
272.027502957499,272.397978169832
272.027502957499,350.647978169832
415.685650401942,350.647978169832
415.685650401942,43.1479781698317
382.185650401941,43.1479781698317
382.185650401942,31.6479781698317
385.685650401942,31.6479781698317
385.685650401942,37.6479781698317
415.685650401942,37.6479781698317
415.685650401942,-34.3520218301683
385.685650401942,-34.3520218301683
385.685650401942,-28.3520218301683
382.185650401942,-28.3520218301683
382.185650401942,-34.3520218301683
355.185650401942,-34.3520218301683
355.185650401941,-39.8520218301683
421.185650401942,-39.8520218301683
421.185650401942,356.147978169832
337.185650401942,356.147978169832
337.185650401942,440.147978169832
187.185650401942,440.147978169832
187.185650401942,434.647978169832
239.448429235278,434.647978169832
239.448429235278,431.647978169832
